STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS,anomaly,NET_WORTH,soundex,uniqueness_score
West Bengal,RAIGANJ,AGARWAL KANAIALAL,0.0,AITC,Flowers and Grass,MALE,4,64.0,GENERAL,Post Graduate,206951172.0,0.0,449269.0,1809.0,451078.0,28.17089469,35.29351932,1601220.0,1.0,206951172.0,A264,0.3333333333333333
West Bengal,RAIGANJ,MD. SALIM,0.0,CPI(M),"Hammer, Sickle and Star",MALE,1,61.0,GENERAL,Post Graduate,969005196.0,6197556.0,181310.0,725.0,182035.0,11.368519,14.24289322,1601220.0,1.0,962807640.0,M324,0.25
West Bengal,RAIGANJ,DEEPA DASMUNSI,0.0,INC,Hand,FEMALE,4,58.0,GENERAL,Post Graduate,156153751.0,0.0,83460.0,202.0,83662.0,5.224891021,6.545933106,1601220.0,1.0,156153751.0,D132,0.3333333333333333
West Bengal,RAIGANJ,NOTA,0.0,NOTA,Lotus,MALE,0,48.4,GENERAL,Post Graduate,440429409.0,9647749.0,13747.0,2.0,13749.0,0.858657773,1.075757623,1601220.0,1.0,430781660.0,N300,0.004081632653061225
Chhattisgarh,RAIGARH,GOMATI SAI,1.0,BJP,Lotus,FEMALE,0,43.0,ST,12th Pass,704353970.0,0.0,656939.0,1396.0,658335.0,37.97053302,48.73880337,1733805.0,1.0,704353970.0,G532,1.0
Chhattisgarh,RAIGARH,LALJEET SINGH RATHIA,0.0,INC,Hand,MALE,1,42.0,ST,Post Graduate,725497772.0,208085420.0,590690.0,1618.0,592308.0,34.16231929,43.85059756,1733805.0,1.0,517412352.0,L423,1.0
Chhattisgarh,RAIGARH,INNOCENT KUJUR,0.0,BSP,Elephant,MALE,0,58.0,ST,Graduate,769700076.0,147500014.0,26491.0,105.0,26596.0,1.533967199,1.968993316,1733805.0,1.0,622200062.0,I525,0.5
Chhattisgarh,RAIGARH,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,15720.0,9.0,15729.0,0.907195446,1.164471945,1733805.0,1.0,430781660.0,N300,0.004081632653061225
Chhattisgarh,RAIPUR,Sunil Kumar Soni,1.0,BJP,Lotus,MALE,0,57.0,GENERAL,Graduate,460681264.0,248221424.0,836211.0,1691.0,837902.0,39.67831237,59.97257258,2111738.0,1.0,212459840.0,S542,0.125
Chhattisgarh,RAIPUR,Pramod Dubey,0.0,INC,Hand,MALE,0,53.0,GENERAL,Post Graduate,760557476.0,760557476.0,488515.0,1149.0,489664.0,23.18772499,35.04754706,2111738.0,1.0,0.0,P653,0.2
Andhra Pradesh,RAJAHMUNDRY,MARGANI BHARAT,1.0,YSRCP,Ceiling Fan,MALE,2,36.0,GENERAL,Graduate,45820536045.0,178147571.0,578471.0,3553.0,582024.0,37.93525983,46.54374932,1534256.0,1.0,45642388474.0,M625,0.5
Andhra Pradesh,RAJAHMUNDRY,MAGANTI ROOPA,0.0,TDP,Bicycle,FEMALE,0,45.0,GENERAL,Graduate,43184859043.0,32487400032.0,459100.0,1290.0,460390.0,30.00737817,36.81682671,1534256.0,1.0,10697459011.0,M253,0.2
Andhra Pradesh,RAJAHMUNDRY,AKULA SATYANARAYANA,0.0,JnP,Glass Tumbler,MALE,0,55.0,GENERAL,Post Graduate,67392456567.0,46195437246.0,155164.0,643.0,155807.0,10.1552153,12.45969573,1534256.0,1.0,21197019321.0,A242,0.3333333333333333
Andhra Pradesh,RAJAHMUNDRY,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,18064.0,23.0,18087.0,1.17887758,1.446395327,1534256.0,1.0,430781660.0,N300,0.004081632653061225
Andhra Pradesh,RAJAHMUNDRY,NALLURI VIJAYA SRINIVASA RAO,0.0,INC,Hand,MALE,0,55.0,GENERAL,12th Pass,5627005.0,2616932.0,12678.0,47.0,12725.0,0.829392227,1.017602728,1534256.0,1.0,3010073.0,N461,1.0
Andhra Pradesh,RAJAMPET,P.V.MIDHUN REDDY,1.0,YSRCP,Ceiling Fan,MALE,3,42.0,GENERAL,Post Graduate,66508570166.0,20547347720.0,695277.0,6934.0,702211.0,45.39360983,57.26949024,1546938.0,1.0,45961222446.0,P153,1.0
Andhra Pradesh,RAJAMPET,D A SATHYA PRABHA,0.0,TDP,Bicycle,FEMALE,0,68.0,GENERAL,12th Pass,2204833211220.0,59327518659.0,429710.0,4217.0,433927.0,28.05070404,35.38933183,1546938.0,1.0,2145505692561.0,D231,1.0
Andhra Pradesh,RAJAMPET,SYED MUKARRAM,0.0,JnP,Glass Tumbler,MALE,0,42.0,GENERAL,10th Pass,120000012.0,120000012.0,33833.0,153.0,33986.0,2.19698527,2.77176076,1546938.0,1.0,0.0,S352,0.5
Andhra Pradesh,RAJAMPET,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,21289.0,50.0,21339.0,1.379434728,1.74032257,1546938.0,1.0,430781660.0,N300,0.004081632653061225
Andhra Pradesh,RAJAMPET,M.SHAJAHAN BASHA (JAHA),0.0,INC,Hand,MALE,2,48.0,GENERAL,10th Pass,560000056.0,560000056.0,20959.0,191.0,21150.0,1.367217044,1.724908494,1546938.0,1.0,0.0,M225,0.5
Madhya Pradesh,RAJGARH,RODMAL NAGAR,1.0,BJP,Lotus,MALE,0,58.0,GENERAL,Graduate,401982954.0,392136239.0,822225.0,1599.0,823824.0,48.62243401,65.33463396,1694329.0,1.0,9846715.0,R354,0.5
Madhya Pradesh,RAJGARH,MONA SUSTANI,0.0,INC,Hand,FEMALE,0,50.0,GENERAL,Graduate,535378253.0,535378253.0,392160.0,645.0,392805.0,23.18351395,31.15200685,1694329.0,1.0,0.0,M522,0.058823529411764705
Gujarat,RAJKOT,KUNDARIA MOHANBHAI KALYANJIBHAI,1.0,BJP,Lotus,MALE,0,67.0,GENERAL,8th Pass,688181206.0,165668561.0,755296.0,3349.0,758645.0,40.26053698,63.41594918,1884339.0,1.0,522512645.0,K536,0.3333333333333333
Gujarat,RAJKOT,KAGATHARA LALITBHAI,0.0,INC,Hand,MALE,2,61.0,GENERAL,Graduate,975828979.0,821063338.0,388405.0,1833.0,390238.0,20.70954324,32.62041294,1884339.0,1.0,154765641.0,K236,1.0
Gujarat,RAJKOT,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,18080.0,238.0,18318.0,0.972118074,1.531221266,1884339.0,1.0,430781660.0,N300,0.004081632653061225
Gujarat,RAJKOT,VIJAY PARMAR,0.0,BSP,Elephant,MALE,4,48.0,SC,12th Pass,5350005.0,0.0,15288.0,100.0,15388.0,0.816625883,1.286299423,1884339.0,1.0,5350005.0,V216,1.0
Jharkhand,RAJMAHAL,VIJAY KUMAR HANSDAK,1.0,JMM,Bow & Arrow,MALE,0,36.0,ST,10th Pass,274356027.0,274356027.0,506589.0,1241.0,507830.0,34.91593992,48.46385896,1454436.0,1.0,0.0,V225,0.14285714285714285
Jharkhand,RAJMAHAL,HEMLAL MURMU,0.0,BJP,Lotus,MALE,0,63.0,ST,Graduate,569919465.0,175885701.0,407626.0,1009.0,408635.0,28.09577046,38.99735936,1454436.0,1.0,394033764.0,H544,1.0
Jharkhand,RAJMAHAL,GOPIN SOREN,0.0,CPI(M),"Hammer, Sickle and Star",MALE,0,56.0,ST,Graduate,240231024.0,1000010.0,35577.0,9.0,35586.0,2.446721616,3.396087047,1454436.0,1.0,239231014.0,G152,1.0
Jharkhand,RAJMAHAL,MONIKA KISKU,0.0,AITC,Flowers and Grass,FEMALE,0,32.0,ST,Graduate,494692249.0,9500009.0,17400.0,27.0,17427.0,1.198196414,1.66311496,1454436.0,1.0,485192240.0,M522,0.058823529411764705
Jharkhand,RAJMAHAL,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,12898.0,21.0,12919.0,0.888248091,1.232901943,1454436.0,1.0,430781660.0,N300,0.004081632653061225
Jharkhand,RAJMAHAL,MANDAL HANSDA,0.0,IND,Bat,MALE,0,65.0,ST,12th Pass,8722288.0,0.0,12128.0,2.0,12130.0,0.834000259,1.157605122,1454436.0,1.0,8722288.0,M534,0.5
Chhattisgarh,RAJNANDGAON,SANTOSH PANDEY,1.0,BJP,Lotus,MALE,0,51.0,GENERAL,Graduate Professional,248619702.0,151982015.0,660956.0,1431.0,662387.0,38.59031879,50.64593181,1716459.0,1.0,96637687.0,S532,0.1
Chhattisgarh,RAJNANDGAON,BHOLA RAM SAHU,0.0,INC,Hand,MALE,0,60.0,GENERAL,8th Pass,124285581.0,6571246.0,549410.0,1011.0,550421.0,32.06723843,42.08504157,1716459.0,1.0,117714335.0,B465,0.3333333333333333
Chhattisgarh,RAJNANDGAON,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,19423.0,13.0,19436.0,1.132331154,1.486071331,1716459.0,1.0,430781660.0,N300,0.004081632653061225
Chhattisgarh,RAJNANDGAON,RAVITA LAKRA (DHRUV),0.0,BSP,Elephant,FEMALE,0,45.0,SC,Post Graduate,389283038.0,2300023.0,17105.0,40.0,17145.0,0.998858697,1.310902087,1716459.0,1.0,386983015.0,R134,1.0
Rajasthan,RAJSAMAND,Diya Kumari,1.0,BJP,Lotus,FEMALE,0,48.0,GENERAL,Others,16598462316.0,0.0,858690.0,4349.0,863039.0,45.11652659,69.55235452,1912911.0,1.0,16598462316.0,D256,0.5
Rajasthan,RAJSAMAND,Devkinandan (Kaka),0.0,INC,Hand,MALE,1,76.0,GENERAL,Post Graduate,25158673325.0,186112481.0,309748.0,1375.0,311123.0,16.26437404,25.07341753,1912911.0,1.0,24972560844.0,D125,0.5
Rajasthan,RAJSAMAND,Chenaram,0.0,BSP,Elephant,MALE,0,45.0,GENERAL,Graduate,737400073.0,88518.0,15916.0,39.0,15955.0,0.834069123,1.285814217,1912911.0,1.0,737311555.0,C565,1.0
Rajasthan,RAJSAMAND,Chandra Prakash Tanwar,0.0,APoI,Coat,MALE,0,44.0,SC,5th Pass,3000003.0,0.0,12885.0,2.0,12887.0,0.673685289,1.03856395,1912911.0,1.0,3000003.0,C536,0.0625
Rajasthan,RAJSAMAND,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,12641.0,30.0,12671.0,0.662393598,1.021156499,1912911.0,1.0,430781660.0,N300,0.004081632653061225
Tamil Nadu,RAMANATHAPURAM,K. NAVASKANI,1.0,IUML,Ladder,MALE,1,39.0,GENERAL,12th Pass,36473817136.0,470086154.0,467585.0,2358.0,469943.0,30.12957288,44.04657131,1559740.0,1.0,36003730982.0,K512,1.0
Tamil Nadu,RAMANATHAPURAM,NAINAR NAGENTHRAN,0.0,BJP,Lotus,MALE,1,59.0,GENERAL,Post Graduate,19467465319.0,804596028.0,341304.0,1517.0,342821.0,21.97936836,32.13174709,1559740.0,1.0,18662869291.0,N565,1.0
Tamil Nadu,RAMANATHAPURAM,"V.D.N. ANANDH. B.E.,",0.0,IND,Gift Pack,MALE,4,38.0,GENERAL,Graduate Professional,610324961.0,610324961.0,141195.0,611.0,141806.0,9.091643479,13.29111848,1559740.0,1.0,0.0,V355,0.5
Tamil Nadu,RAMANATHAPURAM,T. BHUVANESWARI,0.0,NTK,Ganna Kisan,FEMALE,0,37.0,GENERAL,Graduate,9555309.0,3500003.0,46125.0,260.0,46385.0,2.973893085,4.34754898,1559740.0,1.0,6055306.0,T115,1.0
Tamil Nadu,RAMANATHAPURAM,VIJAYA BASKAR,0.0,MNM,Battery Torch,MALE,0,30.0,GENERAL,Graduate Professional,263601826.0,0.0,14802.0,123.0,14925.0,0.956890251,1.398882581,1559740.0,1.0,263601826.0,V212,0.5
Uttar Pradesh,RAMPUR,Mohammad Azam Khan,1.0,SP,Bicycle,MALE,10,64.0,GENERAL,Graduate Professional,461248144.0,0.0,559018.0,159.0,559177.0,33.2941353,52.69100805,1679506.0,1.0,461248144.0,M532,0.16666666666666666
Uttar Pradesh,RAMPUR,Jayaprada Nahata,0.0,BJP,Lotus,FEMALE,0,57.0,GENERAL,12th Pass,27927300927.0,162043741.0,448630.0,550.0,449180.0,26.744769,42.32603808,1679506.0,1.0,27765257186.0,J163,1.0
Uttar Pradesh,RAMPUR,Sanjay Kapoor,0.0,INC,Hand,MALE,0,56.0,GENERAL,Graduate Professional,971990009.0,552500055.0,34965.0,44.0,35009.0,2.084481985,3.298883003,1679506.0,1.0,419489954.0,S522,0.09090909090909091
Maharashtra,RAMTEK,Krupal Balaji Tumane,1.0,SHS,Bow and Arrow,MALE,0,53.0,SC,Graduate,956031659.0,422879342.0,594827.0,2299.0,597126.0,31.05560537,49.85168704,1922764.0,1.0,533152317.0,K614,1.0
Maharashtra,RAMTEK,Kishore Uttamrao Gajbhiye,0.0,INC,Hand,MALE,0,61.0,SC,Post Graduate,761904247.0,2599202.0,468738.0,1605.0,470343.0,24.46181643,39.26707603,1922764.0,1.0,759305045.0,K263,0.5
Maharashtra,RAMTEK,Subhash Dharamdas Gajbhiye,0.0,BSP,Elephant,MALE,0,29.0,SC,10th Pass,9500009.0,0.0,44242.0,85.0,44327.0,2.305379131,3.700685838,1922764.0,1.0,9500009.0,S123,0.5
Maharashtra,RAMTEK,Kiran Premkumar Rodge (Patankar),0.0,VBA,Cup & Saucer,FEMALE,0,58.0,SC,Literate,810000081.0,0.0,36218.0,122.0,36340.0,1.889987539,3.033882811,1922764.0,1.0,810000081.0,K651,1.0
West Bengal,RANAGHAT,JAGANNATH SARKAR,1.0,BJP,Lotus,MALE,1,56.0,SC,Graduate Professional,176224761.0,0.0,779767.0,3486.0,783253.0,44.44614051,52.75152091,1762252.0,1.0,176224761.0,J253,0.3333333333333333
West Bengal,RANAGHAT,RUPALI BISWAS,0.0,AITC,Flowers and Grass,FEMALE,0,25.0,SC,Graduate,737095173.0,172789717.0,548736.0,1089.0,549825.0,31.20013483,37.03031458,1762252.0,1.0,564305456.0,R141,1.0
West Bengal,RANAGHAT,BISWAS RAMA,0.0,CPI(M),"Hammer, Sickle and Star",FEMALE,1,56.0,SC,Post Graduate,321183032.0,0.0,97462.0,309.0,97771.0,5.548071445,6.584805869,1762252.0,1.0,321183032.0,B226,0.25
West Bengal,RANAGHAT,MINATI BISWAS,0.0,INC,Hand,FEMALE,0,56.0,SC,Graduate,319716831.0,7776797.0,23178.0,119.0,23297.0,1.322001621,1.569036037,1762252.0,1.0,311940034.0,M531,0.2
Jharkhand,RANCHI,SANJAY SETH,1.0,BJP,Lotus,MALE,0,60.0,GENERAL,Graduate Professional,140442671.0,1000001.0,703983.0,2527.0,706510.0,36.8750062,57.17886006,1915959.0,1.0,139442670.0,S522,0.09090909090909091
Jharkhand,RANCHI,SUBODH KANT SAHAY,0.0,INC,Hand,MALE,1,67.0,GENERAL,Graduate,735661857.0,118737791.0,422600.0,1130.0,423730.0,22.11581772,34.29307211,1915959.0,1.0,616924066.0,S132,0.3333333333333333
Jharkhand,RANCHI,RAM TAHAL CHOUDHARY,0.0,IND,Football,MALE,0,77.0,GENERAL,10th Pass,459985844.0,0.0,29396.0,143.0,29539.0,1.541734453,2.390633321,1915959.0,1.0,459985844.0,R534,1.0
Madhya Pradesh,RATLAM,GUMAN SINGH DAMOR,1.0,BJP,Lotus,MALE,0,62.0,ST,Graduate Professional,489094048.0,489094048.0,694243.0,1860.0,696103.0,37.60458578,49.67427489,1851112.0,1.0,0.0,G552,0.5
Madhya Pradesh,RATLAM,KANTILAL BHURIA,0.0,INC,Hand,MALE,1,68.0,ST,Post Graduate,906796189.0,9040009.0,604409.0,1058.0,605467.0,32.70828561,43.20644243,1851112.0,1.0,897756180.0,K534,0.3333333333333333
Madhya Pradesh,RATLAM,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,35410.0,21.0,35431.0,1.914038697,2.528374728,1851112.0,1.0,430781660.0,N300,0.004081632653061225
Madhya Pradesh,RATLAM,KAMLESHWAR BHIL,0.0,BTP,Auto- Rickshaw,MALE,4,28.0,ST,Graduate,6250062.0,0.0,14704.0,80.0,14784.0,0.798655079,1.054993988,1851112.0,1.0,6250062.0,K542,0.16666666666666666
Maharashtra,RATNAGIRI - SINDHUDURG,Vinayak Raut,1.0,SHS,Bow and Arrow,MALE,3,65.0,GENERAL,Post Graduate,506605345.0,283000028.0,456013.0,2009.0,458022.0,31.46669671,50.75851522,1455577.0,1.0,223605317.0,V526,0.5
Maharashtra,RATNAGIRI - SINDHUDURG,Nilesh Narayan Rane,0.0,MSHP,Refrigerator,MALE,5,38.0,GENERAL,Doctorate,25414120225.0,763637287.0,278626.0,1074.0,279700.0,19.21574743,30.99666983,1455577.0,1.0,24650482938.0,N425,0.5
Maharashtra,RATNAGIRI - SINDHUDURG,Navinchandra Bhalchandra Bandivadekar,0.0,INC,Hand,MALE,0,62.0,GENERAL,10th Pass,12452085712.0,168206721.0,63013.0,286.0,63299.0,4.348722191,7.014866654,1455577.0,1.0,12283878991.0,N152,0.3333333333333333
Maharashtra,RATNAGIRI - SINDHUDURG,Maruti Ramchandra Joshi,0.0,VBA,Whistle,MALE,0,74.0,GENERAL,8th Pass,349382634.0,0.0,30639.0,243.0,30882.0,2.121632864,3.422378111,1455577.0,1.0,349382634.0,M636,1.0
Maharashtra,RATNAGIRI - SINDHUDURG,Nilesh Bhikaji Bhatade,0.0,IND,Almirah,MALE,0,28.0,GENERAL,Graduate,3160003.0,0.0,17667.0,1.0,17668.0,1.213814178,1.95798771,1455577.0,1.0,3160003.0,N421,1.0
Maharashtra,RATNAGIRI - SINDHUDURG,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,13715.0,62.0,13777.0,0.946497506,1.526782696,1455577.0,1.0,430781660.0,N300,0.004081632653061225
Maharashtra,RATNAGIRI - SINDHUDURG,Rajesh Dilipkumar Jadhav,0.0,BARESP,Air Conditioner,MALE,0,32.0,SC,Graduate,2020002.0,0.0,9563.0,2.0,9565.0,0.657127723,1.0600041,1455577.0,1.0,2020002.0,R223,0.25
Maharashtra,RAVER,Khadse Raksha Nikhil,1.0,BJP,Lotus,FEMALE,0,31.0,GENERAL,Graduate,17271373417.0,0.0,652212.0,3174.0,655386.0,36.92209407,59.77012543,1775051.0,1.0,17271373417.0,K326,0.5
Maharashtra,RAVER,Dr.Ulhas Vasudeo Patil,0.0,INC,Hand,MALE,1,59.0,GENERAL,Post Graduate,19850328119.0,450841345.0,318740.0,764.0,319504.0,17.99970818,29.13823938,1775051.0,1.0,19399486774.0,D642,0.5
Maharashtra,RAVER,Nitin Pralhad Kandelkar,0.0,VBA,Cup & Saucer,MALE,0,39.0,GENERAL,12th Pass,890100089.0,445000044.0,88108.0,257.0,88365.0,4.978166825,8.058742685,1775051.0,1.0,445100045.0,N351,1.0
Madhya Pradesh,REWA,JANARDAN MISHRA,1.0,BJP,Lotus,MALE,0,62.0,GENERAL,Graduate Professional,203597502.0,5806275.0,580769.0,3000.0,583769.0,34.75779591,57.53504719,1679534.0,1.0,197791227.0,J563,0.3333333333333333
Madhya Pradesh,REWA,"SIDDHARTH TIWARI ""RAJ""",0.0,INC,Hand,MALE,0,34.0,GENERAL,Graduate Professional,301828933.0,132575513.0,270519.0,442.0,270961.0,16.13310597,26.70534736,1679534.0,1.0,169253420.0,S363,0.3333333333333333
Madhya Pradesh,REWA,VIKASH SINGH PATEL,0.0,BSP,Elephant,MALE,0,36.0,GENERAL,Graduate,310000031.0,310000031.0,91012.0,97.0,91109.0,5.424659459,8.979511784,1679534.0,1.0,0.0,V222,1.0
Madhya Pradesh,REWA,GIRIJESH SINGH SENGER,0.0,CPI(M),"Hammer, Sickle and Star",MALE,0,49.0,GENERAL,Post Graduate,349841334.0,2650002.0,10401.0,22.0,10423.0,0.620588806,1.027269,1679534.0,1.0,347191332.0,G622,0.3333333333333333
Uttar Pradesh,ROBERTSGANJ,PAKAURI LAL KOL,1.0,ADAL,Cup & Saucer,MALE,0,66.0,SC,Literate,230480782.0,6841336.0,447691.0,223.0,447914.0,25.9880548,45.29856271,1723538.0,1.0,223639446.0,P264,1.0
Uttar Pradesh,ROBERTSGANJ,BHAI LAL,0.0,SP,Bicycle,MALE,1,67.0,SC,10th Pass,208132732.0,6406316.0,393304.0,274.0,393578.0,22.83546983,39.80343931,1723538.0,1.0,201726416.0,B440,1.0
Uttar Pradesh,ROBERTSGANJ,BHAGWATI PRASAD CHAUDHARI,0.0,INC,Hand,MALE,0,64.0,SC,Graduate Professional,410525041.0,410525041.0,35222.0,47.0,35269.0,2.046314035,3.566834277,1723538.0,1.0,0.0,B231,1.0
Uttar Pradesh,ROBERTSGANJ,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,21103.0,15.0,21118.0,1.225270345,2.135711425,1723538.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,ROBERTSGANJ,ANUJ KUMAR KANAUJIA,0.0,BLRP,BUCKET,MALE,0,28.0,SC,Post Graduate,169677216.0,0.0,18333.0,5.0,18338.0,1.06397422,1.854563695,1723538.0,1.0,169677216.0,A522,1.0
Uttar Pradesh,ROBERTSGANJ,ASHOK KUMAR KANAUJIYA,0.0,CPI(M),Ears of Corn And Sickle,MALE,0,55.0,SC,Graduate Professional,292500029.0,0.0,17445.0,21.0,17466.0,1.013380616,1.76637635,1723538.0,1.0,292500029.0,A222,0.1111111111111111
Uttar Pradesh,ROBERTSGANJ,S R DARAPURI,0.0,AIPF,Cot,MALE,0,64.0,SC,Graduate,127132611.0,1058011.0,11029.0,3.0,11032.0,0.640078722,1.11569128,1723538.0,1.0,126074600.0,S636,0.5
Haryana,ROHTAK,ARVIND KUMAR SHARMA,1.0,BJP,Lotus,MALE,0,56.0,GENERAL,Post Graduate,410792844.0,167780901.0,566242.0,7603.0,573845.0,33.03402791,46.84471924,1737133.0,1.0,243011943.0,A615,0.14285714285714285
Haryana,ROHTAK,DEEPENDER SINGH HOODA,0.0,INC,Hand,MALE,0,41.0,GENERAL,Post Graduate,44725571944.0,218468002.0,563606.0,2736.0,566342.0,32.60210934,46.23222644,1737133.0,1.0,44507103942.0,D153,0.25
Haryana,ROHTAK,KISHAN LAL PANCHAL,0.0,BSP,Elephant,MALE,0,51.0,GENERAL,5th Pass,106383471.0,0.0,38163.0,201.0,38364.0,2.208466479,3.131770441,1737133.0,1.0,106383471.0,K254,1.0
Haryana,ROHTAK,PRADEEP KUMAR DESWAL,0.0,JNJP,Chappals,MALE,3,32.0,GENERAL,Post Graduate,515082151.0,0.0,21050.0,161.0,21211.0,1.221034889,1.731518685,1737133.0,1.0,515082151.0,P631,0.058823529411764705
Gujarat,SABARKANTHA,RATHOD DIPSINH SHANKARSINH,1.0,BJP,Lotus,MALE,0,67.0,GENERAL,8th Pass,239974432.0,0.0,696497.0,5486.0,701983.0,38.96189024,57.49350111,1801717.0,1.0,239974432.0,R333,1.0
Gujarat,SABARKANTHA,THAKOR RAJENDRASINH SHIVSINH,0.0,INC,Hand,MALE,0,46.0,GENERAL,Graduate,226872272.0,8000008.0,428836.0,4161.0,432997.0,24.03246459,35.46312874,1801717.0,1.0,218872264.0,T266,1.0
Gujarat,SABARKANTHA,RAVAL RAJUBHAI PUNJABHAI,0.0,IND,Gas Cylinder,MALE,0,38.0,GENERAL,10th Pass,5909185.0,0.0,17154.0,21.0,17175.0,0.953257365,1.406659252,1801717.0,1.0,5909185.0,R146,1.0
Madhya Pradesh,SAGAR,RAJBAHADUR SINGH,1.0,BJP,Lotus,MALE,1,51.0,GENERAL,Post Graduate,164168281.0,5474285.0,645338.0,893.0,646231.0,40.81985738,62.28516408,1583129.0,1.0,158693996.0,R213,1.0
Madhya Pradesh,SAGAR,PRABHU SINGH THAKUR,0.0,INC,Hand,MALE,0,65.0,GENERAL,Post Graduate,11610623711.0,8699678.0,340335.0,354.0,340689.0,21.51997721,32.83635459,1583129.0,1.0,11601924033.0,P612,0.16666666666666666
Madhya Pradesh,SAGAR,RAJKUMAR YADAV,0.0,BSP,Elephant,MALE,0,47.0,GENERAL,12th Pass,422500042.0,3000003.0,20327.0,36.0,20363.0,1.286250205,1.962630694,1583129.0,1.0,419500039.0,R256,0.14285714285714285
Uttar Pradesh,SAHARANPUR,HAJI FAZLUR REHMAN,1.0,BSP,Elephant,MALE,0,67.0,GENERAL,Graduate,461461354.0,6000060.0,513268.0,871.0,514139.0,29.56381585,41.7172304,1739082.0,1.0,455461294.0,H212,1.0
Uttar Pradesh,SAHARANPUR,RAGHAV LAKHANPAL,0.0,BJP,Lotus,MALE,2,44.0,GENERAL,Post Graduate,475439944.0,0.0,489942.0,1780.0,491722.0,28.27480245,39.89831537,1739082.0,1.0,475439944.0,R214,0.5
Uttar Pradesh,SAHARANPUR,IMRAN MASOOD,0.0,INC,Hand,MALE,8,48.0,GENERAL,12th Pass,505973375.0,0.0,206908.0,160.0,207068.0,11.9067416,16.80149427,1739082.0,1.0,505973375.0,I565,0.3333333333333333
Tamil Nadu,SALEM,PARTHIBAN.S.R,1.0,DMK,Rising Sun,MALE,4,49.0,GENERAL,Graduate Professional,600455326.0,403984140.0,602453.0,3849.0,606302.0,37.59984422,48.25977251,1612512.0,1.0,196471186.0,P631,0.058823529411764705
Tamil Nadu,SALEM,SARAVANAN.K.R.S,0.0,AIADMK,Two Leaves,MALE,0,44.0,GENERAL,Graduate Professional,150557291.0,0.0,458118.0,1258.0,459376.0,28.4882221,36.56491527,1612512.0,1.0,150557291.0,S615,0.25
Tamil Nadu,SALEM,PRABHU MANIKANDAN.M,0.0,MNM,Battery Torch,MALE,0,28.0,GENERAL,Graduate Professional,275000027.0,9000009.0,58472.0,190.0,58662.0,3.637926415,4.669314591,1612512.0,1.0,266000018.0,P615,0.16666666666666666
Tamil Nadu,SALEM,SELVAM.S.K,0.0,IND,Gift Pack,MALE,3,57.0,GENERAL,10th Pass,974897497.0,1000001.0,52252.0,80.0,52332.0,3.245371197,4.16546608,1612512.0,1.0,973897496.0,S415,0.3333333333333333
Tamil Nadu,SALEM,RASA.A,0.0,NTK,Ganna Kisan,MALE,3,57.0,GENERAL,12th Pass,156688821.0,0.0,33741.0,149.0,33890.0,2.101689786,2.697539659,1612512.0,1.0,156688821.0,R200,0.5
Tamil Nadu,SALEM,NOTA,0.0,NOTA,Lotus,MALE,0,48.8,GENERAL,Post Graduate,440429409.0,9647749.0,16998.0,132.0,17130.0,1.062317676,1.36349526,1612512.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,SALEMPUR,RAVINDER,1.0,BJP,Lotus,MALE,0,55.0,GENERAL,12th Pass,270317242.0,2494002.0,464629.0,3311.0,467940.0,28.06603802,50.63732211,1667282.0,1.0,267823240.0,R153,0.16666666666666666
Uttar Pradesh,SALEMPUR,R S KUSHWAHA,0.0,BSP,Elephant,MALE,0,62.0,GENERAL,Others,11524600211.0,2650572.0,352381.0,2944.0,355325.0,21.31163175,38.45088362,1667282.0,1.0,11521949639.0,R222,0.058823529411764705
Uttar Pradesh,SALEMPUR,RAJARAM,0.0,SBSP,Walking Stick,MALE,0,54.0,GENERAL,10th Pass,631000763.0,0.0,33552.0,16.0,33568.0,2.013336676,3.632503374,1667282.0,1.0,631000763.0,R265,0.2
